province_name,year,index_score,topic_name
لرستان,1398,21.053194,رفاه و عدالت اجتماعی
مازندران,1398,2.6141078,رفاه و عدالت اجتماعی
مرکزی,1398,18.795752,رفاه و عدالت اجتماعی
هرمزگان,1398,.83283621,رفاه و عدالت اجتماعی
همدان,1398,10.099797,رفاه و عدالت اجتماعی
چهارمحال و بختیاری,1398,39.473061,رفاه و عدالت اجتماعی
کل کشور,1398,14.369265,رفاه و عدالت اجتماعی
گلستان,1398,12.251861,رفاه و عدالت اجتماعی
گیلان,1398,29.80962,رفاه و عدالت اجتماعی
یزد,1398,12.855725,رفاه و عدالت اجتماعی
آذربایجان شرقی,1400,26.275679,رفاه و عدالت اجتماعی
آذربایجان غربی,1400,19.286936,رفاه و عدالت اجتماعی
اردبیل,1400,30.906132,رفاه و عدالت اجتماعی
اصفهان,1400,18.620195,رفاه و عدالت اجتماعی
البرز,1400,5.2557449,رفاه و عدالت اجتماعی
ایلام,1400,50.323887,رفاه و عدالت اجتماعی
بوشهر,1400,33.110558,رفاه و عدالت اجتماعی
تهران,1400,3.749182,رفاه و عدالت اجتماعی
خراسان جنوبی,1400,21.683147,رفاه و عدالت اجتماعی
خراسان رضوی,1400,18.23646,رفاه و عدالت اجتماعی
خراسان شمالی,1400,33.086102,رفاه و عدالت اجتماعی
خوزستان,1400,65.398193,رفاه و عدالت اجتماعی
زنجان,1400,38.498291,رفاه و عدالت اجتماعی
سمنان,1400,35.545273,رفاه و عدالت اجتماعی
سیستان و بلوچستان,1400,.62313336,رفاه و عدالت اجتماعی
فارس,1400,8.4724607,رفاه و عدالت اجتماعی
قزوین,1400,27.138542,رفاه و عدالت اجتماعی
قم,1400,2.4589257,رفاه و عدالت اجتماعی
کردستان,1400,30.7057,رفاه و عدالت اجتماعی
کرمان,1400,5.2184911,رفاه و عدالت اجتماعی
کرمانشاه,1400,27.456755,رفاه و عدالت اجتماعی
کهگیلویه و بویراحمد,1400,29.555248,رفاه و عدالت اجتماعی
لرستان,1400,18.397072,رفاه و عدالت اجتماعی
مازندران,1400,45.035954,رفاه و عدالت اجتماعی
مرکزی,1400,36.457695,رفاه و عدالت اجتماعی
هرمزگان,1400,2.6671636,رفاه و عدالت اجتماعی
همدان,1400,11.061995,رفاه و عدالت اجتماعی
چهارمحال و بختیاری,1400,7.2854204,رفاه و عدالت اجتماعی
کل کشور,1400,31.548159,رفاه و عدالت اجتماعی
گلستان,1400,36.849613,رفاه و عدالت اجتماعی
گیلان,1400,10.133405,رفاه و عدالت اجتماعی
یزد,1400,21.141598,رفاه و عدالت اجتماعی
آذربایجان شرقی,1402,34.501526,رفاه و عدالت اجتماعی
آذربایجان غربی,1402,21.079836,رفاه و عدالت اجتماعی
اردبیل,1402,45.272678,رفاه و عدالت اجتماعی
اصفهان,1402,5.523869,رفاه و عدالت اجتماعی
البرز,1402,1.7438055,رفاه و عدالت اجتماعی
ایلام,1402,16.579535,رفاه و عدالت اجتماعی
بوشهر,1402,25.026926,رفاه و عدالت اجتماعی
تهران,1402,5.9072418,رفاه و عدالت اجتماعی
خراسان جنوبی,1402,4.0669756,رفاه و عدالت اجتماعی
خراسان رضوی,1402,19.766329,رفاه و عدالت اجتماعی
خراسان شمالی,1402,8.9419127,رفاه و عدالت اجتماعی
خوزستان,1402,53.153076,رفاه و عدالت اجتماعی
زنجان,1402,15.231074,رفاه و عدالت اجتماعی
سمنان,1402,17.293385,رفاه و عدالت اجتماعی
سیستان و بلوچستان,1402,.35958892,رفاه و عدالت اجتماعی
فارس,1402,46.51778,رفاه و عدالت اجتماعی
قزوین,1402,12.667412,رفاه و عدالت اجتماعی
قم,1402,7.2545466,رفاه و عدالت اجتماعی
کردستان,1402,35.825394,رفاه و عدالت اجتماعی
کرمان,1402,8.9920635,رفاه و عدالت اجتماعی
کرمانشاه,1402,13.608853,رفاه و عدالت اجتماعی
کهگیلویه و بویراحمد,1402,61.380394,رفاه و عدالت اجتماعی
لرستان,1402,50.376007,رفاه و عدالت اجتماعی
مازندران,1402,22.017288,رفاه و عدالت اجتماعی
مرکزی,1402,19.755604,رفاه و عدالت اجتماعی
هرمزگان,1402,1.4668332,رفاه و عدالت اجتماعی
همدان,1402,24.757513,رفاه و عدالت اجتماعی
چهارمحال و بختیاری,1402,9.1039495,رفاه و عدالت اجتماعی
کل کشور,1402,43.311558,رفاه و عدالت اجتماعی
گلستان,1402,36.947857,رفاه و عدالت اجتماعی
گیلان,1402,26.111517,رفاه و عدالت اجتماعی
یزد,1402,46.486256,رفاه و عدالت اجتماعی
آذربایجان شرقی,1395,39.96394,مسائل اجتماعی
آذربایجان غربی,1395,41.172985,مسائل اجتماعی
اردبیل,1395,9.4817133,مسائل اجتماعی
اصفهان,1395,20.783024,مسائل اجتماعی
البرز,1395,24.210089,مسائل اجتماعی
ایلام,1395,.099228375,مسائل اجتماعی
بوشهر,1395,21.868578,مسائل اجتماعی
تهران,1395,23.377712,مسائل اجتماعی
خراسان جنوبی,1395,.7281028,مسائل اجتماعی
خراسان رضوی,1395,49.951183,مسائل اجتماعی
خراسان شمالی,1395,7.8982501,مسائل اجتماعی
خوزستان,1395,5.9444799,مسائل اجتماعی
زنجان,1395,.062344,مسائل اجتماعی
سمنان,1395,13.645589,مسائل اجتماعی
سیستان و بلوچستان,1395,21.916288,مسائل اجتماعی
فارس,1395,23.203749,مسائل اجتماعی
قزوین,1395,14.775609,مسائل اجتماعی
قم,1395,13.178682,مسائل اجتماعی
کردستان,1395,42.821869,مسائل اجتماعی
کرمان,1395,44.903492,مسائل اجتماعی
کرمانشاه,1395,2.01792,مسائل اجتماعی
کهگیلویه و بویراحمد,1395,.89515269,مسائل اجتماعی
لرستان,1395,25.804377,مسائل اجتماعی
مازندران,1395,49.734032,مسائل اجتماعی
مرکزی,1395,65.797501,مسائل اجتماعی
هرمزگان,1395,17.626841,مسائل اجتماعی
همدان,1395,11.887917,مسائل اجتماعی
چهارمحال و بختیاری,1395,18.527031,مسائل اجتماعی
کل کشور,1395,32.467991,مسائل اجتماعی
گلستان,1395,37.991154,مسائل اجتماعی
گیلان,1395,44.289585,مسائل اجتماعی
یزد,1395,60.252262,مسائل اجتماعی
آذربایجان شرقی,1396,14.612227,مسائل اجتماعی
آذربایجان غربی,1396,31.463064,مسائل اجتماعی
اردبیل,1396,1.61151,مسائل اجتماعی
اصفهان,1396,51.271458,مسائل اجتماعی
البرز,1396,30.752434,مسائل اجتماعی
ایلام,1396,1.0236712,مسائل اجتماعی
بوشهر,1396,27.421289,مسائل اجتماعی
تهران,1396,32.221748,مسائل اجتماعی
خراسان جنوبی,1396,.084666722,مسائل اجتماعی
خراسان رضوی,1396,45.479916,مسائل اجتماعی
خراسان شمالی,1396,50.243298,مسائل اجتماعی
خوزستان,1396,13.67827,مسائل اجتماعی
زنجان,1396,1.299789,مسائل اجتماعی
سمنان,1396,3.1157856,مسائل اجتماعی
سیستان و بلوچستان,1396,42.808056,مسائل اجتماعی
فارس,1396,28.51203,مسائل اجتماعی
قزوین,1396,1.1346644,مسائل اجتماعی
قم,1396,13.321765,مسائل اجتماعی
کردستان,1396,10.454899,مسائل اجتماعی
کرمان,1396,32.859226,مسائل اجتماعی
کرمانشاه,1396,9.9707537,مسائل اجتماعی
کهگیلویه و بویراحمد,1396,2.1620817,مسائل اجتماعی
لرستان,1396,.48815084,مسائل اجتماعی
مازندران,1396,46.874859,مسائل اجتماعی
مرکزی,1396,33.615505,مسائل اجتماعی
هرمزگان,1396,20.312193,مسائل اجتماعی
همدان,1396,29.529346,مسائل اجتماعی
چهارمحال و بختیاری,1396,25.896868,مسائل اجتماعی
کل کشور,1396,32.73317,مسائل اجتماعی
گلستان,1396,3.2632155,مسائل اجتماعی
گیلان,1396,30.78022,مسائل اجتماعی
یزد,1396,2.9830761,مسائل اجتماعی
آذربایجان شرقی,1397,70.934555,مسائل اجتماعی
آذربایجان غربی,1397,14.644216,مسائل اجتماعی
اردبیل,1397,9.0132093,مسائل اجتماعی
اصفهان,1397,19.944649,مسائل اجتماعی
البرز,1397,53.956116,مسائل اجتماعی
ایلام,1397,1.1686896,مسائل اجتماعی
بوشهر,1397,.88295031,مسائل اجتماعی
تهران,1397,41.04525,مسائل اجتماعی
خراسان جنوبی,1397,.99972534,مسائل اجتماعی
خراسان رضوی,1397,49.548096,مسائل اجتماعی
خراسان شمالی,1397,4.2542233,مسائل اجتماعی
خوزستان,1397,4.4463153,مسائل اجتماعی
زنجان,1397,1.2622174,مسائل اجتماعی
سمنان,1397,13.112953,مسائل اجتماعی
سیستان و بلوچستان,1397,22.135862,مسائل اجتماعی
فارس,1397,7.9563756,مسائل اجتماعی
قزوین,1397,4.7129521,مسائل اجتماعی
قم,1397,7.9387474,مسائل اجتماعی
کردستان,1397,9.9969969,مسائل اجتماعی
کرمان,1397,42.790352,مسائل اجتماعی
کرمانشاه,1397,3.2052662,مسائل اجتماعی
کهگیلویه و بویراحمد,1397,1.4876083,مسائل اجتماعی
لرستان,1397,20.369001,مسائل اجتماعی
مازندران,1397,57.275421,مسائل اجتماعی
مرکزی,1397,33.390507,مسائل اجتماعی
هرمزگان,1397,39.502434,مسائل اجتماعی
همدان,1397,25.878281,مسائل اجتماعی
چهارمحال و بختیاری,1397,27.513685,مسائل اجتماعی
کل کشور,1397,40.198437,مسائل اجتماعی
گلستان,1397,10.35871,مسائل اجتماعی
گیلان,1397,18.136126,مسائل اجتماعی
یزد,1397,43.49321,مسائل اجتماعی
آذربایجان شرقی,1398,50.820992,مسائل اجتماعی
آذربایجان غربی,1398,54.945984,مسائل اجتماعی
اردبیل,1398,2.264581,مسائل اجتماعی
اصفهان,1398,47.878502,مسائل اجتماعی
البرز,1398,22.459993,مسائل اجتماعی
ایلام,1398,.2033411,مسائل اجتماعی
بوشهر,1398,5.4715457,مسائل اجتماعی
تهران,1398,37.193016,مسائل اجتماعی
خراسان جنوبی,1398,.09114518,مسائل اجتماعی
خراسان رضوی,1398,68.817772,مسائل اجتماعی
خراسان شمالی,1398,38.453094,مسائل اجتماعی
خوزستان,1398,26.964582,مسائل اجتماعی
زنجان,1398,.032886636,مسائل اجتماعی
سمنان,1398,9.0733423,مسائل اجتماعی
سیستان و بلوچستان,1398,4.7044511,مسائل اجتماعی
فارس,1398,.85029608,مسائل اجتماعی
قزوین,1398,16.373304,مسائل اجتماعی
قم,1398,11.206477,مسائل اجتماعی
کردستان,1398,.11120548,مسائل اجتماعی
کرمان,1398,5.1791573,مسائل اجتماعی
کرمانشاه,1398,8.5066099,مسائل اجتماعی
کهگیلویه و بویراحمد,1398,4.1894789,مسائل اجتماعی
لرستان,1398,20.988195,مسائل اجتماعی
مازندران,1398,10.519464,مسائل اجتماعی
مرکزی,1398,37.286186,مسائل اجتماعی
هرمزگان,1398,28.26495,مسائل اجتماعی
همدان,1398,26.431025,مسائل اجتماعی
چهارمحال و بختیاری,1398,20.701227,مسائل اجتماعی
کل کشور,1398,57.231831,مسائل اجتماعی
گلستان,1398,38.250973,مسائل اجتماعی
گیلان,1398,34.904583,مسائل اجتماعی
یزد,1398,56.4412,مسائل اجتماعی
آذربایجان شرقی,1399,1.3388554,مسائل اجتماعی
آذربایجان غربی,1399,14.089682,مسائل اجتماعی
اردبیل,1399,34.429386,مسائل اجتماعی
اصفهان,1399,6.4184341,مسائل اجتماعی
البرز,1399,52.47023,مسائل اجتماعی
ایلام,1399,1.0437493,مسائل اجتماعی
بوشهر,1399,24.626053,مسائل اجتماعی
تهران,1399,12.136498,مسائل اجتماعی
خراسان جنوبی,1399,7.3610606,مسائل اجتماعی
خراسان رضوی,1399,24.549198,مسائل اجتماعی
خراسان شمالی,1399,34.972347,مسائل اجتماعی
خوزستان,1399,34.020226,مسائل اجتماعی
زنجان,1399,.44598785,مسائل اجتماعی
سمنان,1399,40.351742,مسائل اجتماعی
سیستان و بلوچستان,1399,19.120203,مسائل اجتماعی
فارس,1399,3.4644032,مسائل اجتماعی
قزوین,1399,6.401279,مسائل اجتماعی
قم,1399,1.2372718,مسائل اجتماعی
کردستان,1399,9.4207468,مسائل اجتماعی
کرمان,1399,30.783823,مسائل اجتماعی
کرمانشاه,1399,17.831455,مسائل اجتماعی
کهگیلویه و بویراحمد,1399,1.020768,مسائل اجتماعی
لرستان,1399,.93760139,مسائل اجتماعی
مازندران,1399,6.5576687,مسائل اجتماعی
مرکزی,1399,44.107018,مسائل اجتماعی
هرمزگان,1399,32.299702,مسائل اجتماعی
همدان,1399,10.880054,مسائل اجتماعی
چهارمحال و بختیاری,1399,24.786566,مسائل اجتماعی
کل کشور,1399,37.392323,مسائل اجتماعی
گلستان,1399,40.774437,مسائل اجتماعی
گیلان,1399,5.4995184,مسائل اجتماعی
یزد,1399,23.561794,مسائل اجتماعی
آذربایجان شرقی,1400,5.0518475,مسائل اجتماعی
آذربایجان غربی,1400,23.277328,مسائل اجتماعی
اردبیل,1400,14.747196,مسائل اجتماعی
اصفهان,1400,38.198036,مسائل اجتماعی
البرز,1400,2.8837504,مسائل اجتماعی
ایلام,1400,.64410359,مسائل اجتماعی
بوشهر,1400,15.729926,مسائل اجتماعی
تهران,1400,42.774269,مسائل اجتماعی
خراسان جنوبی,1400,6.8360133,مسائل اجتماعی
خراسان رضوی,1400,12.993855,مسائل اجتماعی
خراسان شمالی,1400,58.850693,مسائل اجتماعی
خوزستان,1400,10.304987,مسائل اجتماعی
زنجان,1400,.21269125,مسائل اجتماعی
سمنان,1400,16.084641,مسائل اجتماعی
سیستان و بلوچستان,1400,35.300598,مسائل اجتماعی
فارس,1400,32.917446,مسائل اجتماعی
قزوین,1400,.93665165,مسائل اجتماعی
قم,1400,6.3191123,مسائل اجتماعی
کردستان,1400,12.284526,مسائل اجتماعی
کرمان,1400,9.3137712,مسائل اجتماعی
کرمانشاه,1400,18.486963,مسائل اجتماعی
کهگیلویه و بویراحمد,1400,1.7131207,مسائل اجتماعی
لرستان,1400,1.0709046,مسائل اجتماعی
مازندران,1400,45.094479,مسائل اجتماعی
مرکزی,1400,1.2796131,مسائل اجتماعی
هرمزگان,1400,7.9870949,مسائل اجتماعی
همدان,1400,17.919701,مسائل اجتماعی
چهارمحال و بختیاری,1400,9.3173265,مسائل اجتماعی
کل کشور,1400,8.6478052,مسائل اجتماعی
گلستان,1400,42.147453,مسائل اجتماعی
گیلان,1400,23.339911,مسائل اجتماعی
یزد,1400,18.387537,مسائل اجتماعی
آذربایجان شرقی,1401,58.716309,مسائل اجتماعی
آذربایجان غربی,1401,36.704365,مسائل اجتماعی
اردبیل,1401,4.4838915,مسائل اجتماعی
اصفهان,1401,8.1846514,مسائل اجتماعی
البرز,1401,5.4831839,مسائل اجتماعی
ایلام,1401,2.6822417,مسائل اجتماعی
بوشهر,1401,19.648291,مسائل اجتماعی
تهران,1401,5.9452105,مسائل اجتماعی
خراسان جنوبی,1401,2.1492469,مسائل اجتماعی
خراسان رضوی,1401,33.526039,مسائل اجتماعی
خراسان شمالی,1401,11.885736,مسائل اجتماعی
خوزستان,1401,30.157661,مسائل اجتماعی
زنجان,1401,1.3587093,مسائل اجتماعی
سمنان,1401,14.141631,مسائل اجتماعی
سیستان و بلوچستان,1401,46.723351,مسائل اجتماعی
فارس,1401,16.376047,مسائل اجتماعی
قزوین,1401,4.337009,مسائل اجتماعی
قم,1401,43.128845,مسائل اجتماعی
کردستان,1401,4.7069759,مسائل اجتماعی
کرمان,1401,5.6505365,مسائل اجتماعی
کرمانشاه,1401,4.2124305,مسائل اجتماعی
کهگیلویه و بویراحمد,1401,5.642869,مسائل اجتماعی
لرستان,1401,2.0449522,مسائل اجتماعی
مازندران,1401,30.151333,مسائل اجتماعی
مرکزی,1401,50.740631,مسائل اجتماعی
هرمزگان,1401,28.069563,مسائل اجتماعی
همدان,1401,29.900782,مسائل اجتماعی
چهارمحال و بختیاری,1401,18.264227,مسائل اجتماعی
کل کشور,1401,42.086201,مسائل اجتماعی
گلستان,1401,23.52363,مسائل اجتماعی
گیلان,1401,11.80086,مسائل اجتماعی
یزد,1401,65.628693,مسائل اجتماعی
آذربایجان شرقی,1403,14.47806,مسائل اجتماعی
آذربایجان غربی,1403,44.039055,مسائل اجتماعی
اردبیل,1403,32.51302,مسائل اجتماعی
اصفهان,1403,15.232527,مسائل اجتماعی
البرز,1403,3.6639085,مسائل اجتماعی
ایلام,1403,4.3954778,مسائل اجتماعی
بوشهر,1403,20.449453,مسائل اجتماعی
تهران,1403,28.973936,مسائل اجتماعی
خراسان جنوبی,1403,21.166878,مسائل اجتماعی
خراسان رضوی,1403,26.653461,مسائل اجتماعی
خراسان شمالی,1403,38.658463,مسائل اجتماعی
خوزستان,1403,7.8682833,مسائل اجتماعی
زنجان,1403,5.5412493,مسائل اجتماعی
سمنان,1403,8.5299654,مسائل اجتماعی
سیستان و بلوچستان,1403,8.3093615,مسائل اجتماعی
فارس,1403,28.466366,مسائل اجتماعی
قزوین,1403,24.357162,مسائل اجتماعی
قم,1403,15.913316,مسائل اجتماعی
کردستان,1403,41.679623,مسائل اجتماعی
کرمان,1403,19.763744,مسائل اجتماعی
کرمانشاه,1403,38.411175,مسائل اجتماعی
کهگیلویه و بویراحمد,1403,3.8210995,مسائل اجتماعی
لرستان,1403,52.125912,مسائل اجتماعی
مازندران,1403,48.247536,مسائل اجتماعی
مرکزی,1403,5.5833292,مسائل اجتماعی
هرمزگان,1403,14.30763,مسائل اجتماعی
همدان,1403,31.343977,مسائل اجتماعی
چهارمحال و بختیاری,1403,5.4105453,مسائل اجتماعی
کل کشور,1403,25.075779,مسائل اجتماعی
گلستان,1403,11.65349,مسائل اجتماعی
گیلان,1403,20.413122,مسائل اجتماعی
یزد,1403,44.519207,مسائل اجتماعی
